Date,AAPL,AMZN,BA,BRK-B,GLD,JNJ,JPM,MSFT,PG,XOM
2020-02-04,0.03301375202145884,0.022687342140775613,0.00613924687021683,0.0072045491634533665,-0.01300895070524588,0.009523041834273771,0.014396178643125035,0.03291687141838451,0.0043963605726051735,-0.012514463833523726
2020-02-05,0.00815429755840591,-0.004781236737139594,0.036516286799221254,0.015860991809078406,0.0012293105482077404,0.015764963453368308,0.017000330942396724,-0.0012211957953520702,0.009151634347978499,0.0460231792332102
2020-02-06,0.011696727513687222,0.0050787328892443195,0.036049213657418644,0.004198586221269673,0.005388399719282511,-0.0029872130580650413,0.00014543222332696892,0.020733423548723984,0.002602201802802684,-0.013550151940774358
2020-02-07,-0.013592514204914585,0.014169136390608683,-0.013707035196708572,-0.009712101918954996,0.002645857569860688,-0.010681934701906148,-0.0031976071879430412,0.0014157405437040804,-0.008337134334714058,-0.006625687131754265
2020-02-10,0.0047493576029384865,0.026273579599096486,0.02351896555496391,-0.0011874582930020416,0.0025712490701368385,-0.00019771191060913296,0.004155577375684727,0.026157063080616272,0.000713851648584285,-0.010560972966467963
2020-02-11,-0.006032731212389897,0.007915025985726132,-0.000725371654998086,0.0009686989569455129,-0.0034419552752806837,0.0008566619127492459,0.001887711868552966,-0.022575369668541345,-0.015931079887392174,0.009506055978225847
2020-02-12,0.023747063132065094,0.004277469597884664,0.00879741557422431,0.0004838807437010928,-0.0008127480224853212,-0.005921657014815174,0.0,0.0014639301428569507,-0.005718328340705403,0.012225398723648029
2020-02-13,-0.007121220162990771,-0.00468981707537619,-0.007455267335718663,-0.004264866383621446,0.00569345014846645,-0.006618779857007873,-0.0008693496181424454,-0.0054139343669026285,0.012231706632747752,-0.005549211433005019
2020-02-14,0.00024657985863396625,-0.006977166077050345,-0.0067966193339473735,0.0014571547192825385,0.004178427664004669,0.0002665757025988036,-0.003046283489829049,0.008927116912203159,0.009442960180696236,-0.004595555790523398
2020-02-18,-0.018310527161164325,0.009742990607446878,-0.004728436658165136,-0.00013226974820645943,0.012818816524224008,-0.0065942059491872485,-0.0132402436577157,0.010142711780185332,-0.010068137001931099,-0.012695629339976366
2020-02-19,0.014482739233883768,0.006749650094826309,-0.0017115707078803055,0.010892098488190838,0.005831221275388376,-0.0013411858903615848,0.013639151258675097,0.0029991673185567613,0.004564846476990292,0.0076820492815594665
2020-02-20,-0.010258780929696676,-0.007888626914309249,-0.005970999369080854,-0.004667629116117178,0.004084659090851872,-0.0038270894524390364,0.0,-0.015271098843744446,0.009087994555900591,-0.007954818632920468
2020-02-21,-0.02263509353829596,-0.026533823330561868,-0.01754488497056461,0.005083944740405633,0.015025216397275942,0.010514343589048014,-0.012219176112692298,-0.031612670746146154,0.0009478789885002392,-0.012195446001802557
2020-02-24,-0.04750062938654176,-0.04135555023463999,-0.037774716392884766,-0.03331443478240037,0.008985128746405113,-0.020606802245283773,-0.026875844284246053,-0.04311554369187298,-0.02683491903298829,-0.04684552767126249
2020-02-25,-0.033872065103153215,-0.018190498951138112,-0.043283987141338076,-0.016419321347657556,-0.017874260693127697,-0.008635837699880411,-0.04464278126427523,-0.01650168615137504,-0.015166300422479906,-0.03832507949501973
2020-02-26,0.015864014279443284,0.003472315416060967,0.004767480829936721,-0.009126372232573177,0.004370503298157802,-0.006705718534362193,0.0030096753390653763,0.012494748097941821,-0.01045865689227099,-0.02195581851800854
2020-02-27,-0.06536843375007095,-0.048136265467272676,-0.05834610682920072,-0.03883180359368987,0.00019483522153040944,-0.031736938466128795,-0.041614039031081074,-0.07045900418997986,-0.0554261830046765,-0.06017753258132574
2020-02-28,-0.0005849360778114043,-0.0002918467224900523,-0.043960327998201376,-0.0064044004564043355,-0.03649347478693177,-0.033352495171651286,-0.04333878574466499,0.02421268926207598,-0.0023787623621167597,0.03251717036552737
2020-03-02,0.09310085293328796,0.03726611425327642,0.051470337014537515,0.054715560459902335,0.005526297603759334,0.04119555207391512,0.04659383794339966,0.0665390988892205,0.05590374088838446,0.047433888227617516
2020-03-03,-0.03175951724062864,-0.023009811402324054,-0.029902838956707534,-0.040527533549282735,0.031434333360162325,-0.031638334849037886,-0.03752455640243979,-0.04791931210917988,-0.011625772792510536,-0.04788405434374743
2020-03-04,0.04638444890180238,0.03501322901563819,0.008908844856033937,0.04334085128858978,0.0017545277375516921,0.058190060058215476,0.024709193232806737,0.036715136321698205,0.05356687939204896,0.021832137895274384
2020-03-05,-0.032436744176926435,-0.026216794314283476,-0.0803546213349694,-0.04085189512324594,0.021600945458936538,-0.010245277257981189,-0.04906116196762844,-0.02509526467369838,-0.02305243109886379,-0.04406695238590508
2020-03-06,-0.013280202033180921,-0.011922924014239333,0.007527716295404829,-0.014261154721385116,0.00038096105467699815,0.0001409321025602761,-0.05168040448406397,-0.028267038579266046,0.000246923735715443,-0.04829367936080897
2020-03-09,-0.07909223086245076,-0.05285383245165354,-0.13402961995591223,-0.062384654390050254,0.0016502348575044845,-0.039357780696966715,-0.13545522814093613,-0.06777284516801763,-0.046029993025725524,-0.12224781972551879
2020-03-10,0.07202183895596836,0.05065506668458686,0.01690362446116156,0.04970740227833392,-0.02110133630677158,0.038111765324430724,0.07769679503545168,0.0683841627582491,0.038686888549580134,0.037027964534685376
2020-03-11,-0.034730541572653206,-0.03750889642974897,-0.1815072666673756,-0.03990527553092471,-0.0035603512879937016,-0.06947169121371055,-0.04707026562080352,-0.04530172149176992,-0.07432599773173054,-0.03294200636133904
2020-03-12,-0.09875459934774555,-0.07922082514747941,-0.1810873977236256,-0.09592066495833662,-0.0398882588306293,-0.048482573045221855,-0.08243021075866785,-0.09483849914203801,-0.08737351276526995,-0.11433996327559048
2020-03-13,0.11980817503741625,0.06464833687376514,0.09919917962819569,0.11609929268658559,-0.03051623730778741,0.07080777044616049,0.18012472115810474,0.14216880774936747,0.12009030112131724,0.025282476042298274
2020-03-16,-0.12864694955448563,-0.053697516604298,-0.2384841190698378,-0.0948573839255955,-0.011446115323986206,-0.05331738531628949,-0.14964886331848481,-0.14738993751400742,-0.04882953983122784,-0.09522553296573022
2020-03-17,0.04397014895019957,0.07026613247879654,-0.04220354289749351,0.05529617817856747,0.0135554799295321,0.07441176541565486,0.061113948219018166,0.08233571343419555,0.08976938704971804,0.06726574589765777
2020-03-18,-0.02447998145894892,0.012257741060410998,-0.1792331247736041,-0.08081025143327691,-0.019921988429849713,-0.011933612689778994,-0.10526873631402167,-0.042095337232535335,-0.006681123192056049,-0.1002443750194485
2020-03-19,-0.0076623090023010265,0.027830613766863133,-0.04102463765055686,0.012989968700192644,-0.018905499074657994,-0.058609724949248765,0.016807733453178653,0.016453030690471326,-0.056364318792159196,0.039553107926501685
2020-03-20,-0.06348534759529356,-0.018522798541689034,-0.027632759937987306,-0.026448335876465,0.014995707221804766,-0.05635598471749781,-0.02110223722773319,-0.037558953370838366,-0.07579199036937023,-0.049085229257090024
2020-03-23,-0.021244067419812995,0.030735291504301987,0.11167245944420001,-0.04663055856536158,0.044179590424960224,-0.07298338618586742,-0.05353279955201018,-0.009974783815749788,-0.04617780480290179,-0.039401236805328255
2020-03-24,0.10032527257506851,0.019586561347294085,0.20886192941618376,0.09911793981037054,0.048530353360380474,0.07234112928453307,0.11894217382925643,0.09089608574994101,0.057011379924313044,0.12686804423696696
2020-03-25,-0.005508783236375603,-0.027967604900146936,0.24318605379189218,0.012738520265633158,-0.01368964099270864,0.0018460821877939182,0.03731785126447518,-0.009572670156648533,-0.022756024384841256,0.05220078256539096
2020-03-26,0.052623138362397404,0.03693312450375408,0.1374661873088745,0.019005888250571923,0.012822223412266576,0.060050161898631105,0.06966062573660325,0.06255106616140882,0.06401114163529664,0.04102972390607085
2020-03-27,-0.04140229253953964,-0.028325389436650084,-0.10274163798512992,-0.023055956362682872,-0.006460489804721581,-0.026941548770478385,-0.07123895543585268,-0.041060968403107134,0.02598236453419256,-0.04817088306553263
2020-03-30,0.028537640755218252,0.03360354691971379,-0.060000007535204514,0.01959250218146491,0.004400644787818209,0.07997728193703724,0.026006463261399215,0.07034080404237031,0.043841500331703864,0.01488479148513
2020-03-31,-0.0020404760611011374,-0.007245622950859176,-0.02061990684803794,-0.0019106390365787318,-0.03184668568859872,-0.01413450478658862,-0.037112104041394534,-0.015727415787627486,-0.04347809990433671,0.0125335336767316
2020-04-01,-0.05261704776975473,-0.02155179126735396,-0.12364223224400883,-0.037630612120050255,0.009456223354449733,-0.017692297158752313,-0.06297915641823215,-0.03550818690655155,-0.006091089522784143,-0.0115881204458963
2020-04-02,0.016686731856087045,0.005834205106051371,-0.056847746585014014,0.021483369393912488,0.0163934225377782,0.033693251157268955,0.03734019627463958,0.020708887526828867,0.04637320451964255,0.07647198804391753
2020-04-03,-0.014371545190075663,-0.0063788821910731874,0.010140342614102904,-0.007733819744566217,0.0049374590529023266,0.007660450898508309,-0.029558096310620785,-0.009210468458933252,0.00594427683379628,-0.02945540219580378
2020-04-06,0.08723755481784234,0.04772922477644714,0.1947478981942683,0.0386901945551259,0.027710521817620126,0.04166331522433597,0.06436660482453282,0.07436767417206824,0.02372246697563174,0.032134787141773424
2020-04-07,-0.011582156475142047,0.007013456003121421,-0.04832965137406531,5.395436482169558e-05,-0.005354484768834378,-0.016313483857059552,0.013190362276953582,-0.010770208404164427,-0.04278062183854692,0.019026371783169127
2020-04-08,0.025594154803693314,0.015609461784076739,0.037363986563902385,0.031093087756199456,-0.008907968786563414,0.04204260081651112,0.040379540404951175,0.010031386093358963,0.02066140468858757,0.06328793201858818
2020-04-09,0.007216723259691804,-0.00011748445832981957,0.03383945929008547,0.01481598823329322,0.026123560972308058,-0.01417021733041357,0.08971353366072843,6.0506701798246354e-05,-0.0038226688539992892,-0.01641940168417988
2020-04-13,0.01962756106116026,0.0617350661426328,-0.029702282768762855,-0.02615555180155893,0.017140343933811808,-0.010337642702353045,-0.0444725601102165,0.0022403634073329126,0.011250466177935126,-0.008578753424972052
2020-04-14,0.05050279427733306,0.052769449861283624,-0.042964784852941085,0.022090364329952372,0.007868093580683189,0.044787829539543855,-0.027395725596248366,0.049483151707472084,0.043208478343436774,-0.007717641201741676
2020-04-15,-0.009127283787180418,0.010668695718768717,0.03531911863502879,-0.022649502756768247,-0.005101958505246418,0.01116217175312606,-0.049319357794158525,-0.010477597290092233,0.002149414520661974,-0.04595820930712324
2020-04-16,0.007945817993743054,0.043554542393708484,-0.08042191106983476,-0.0032348761025541295,-0.0008649946516461338,0.013611942582338,-0.03811024852964018,0.030020769044357687,0.002309879461580344,-0.032855226891528866
2020-04-17,-0.013568681828519669,-0.013782136130354505,0.14719899953998583,0.01723765757950435,-0.019417471147623044,0.0157015905605975,0.0898891003890605,0.008811950477997987,0.02625520857591601,0.10395867946407078
2020-04-20,-0.020757030708923097,0.007835757606907912,-0.06746752850421067,-0.012813791774826222,0.007126124562213176,-0.002302429142876705,-0.036457227244200974,-0.01982119372909885,-0.03280131753865201,-0.0472001133242963
2020-04-21,-0.030909714281283862,-0.02736033095931456,-0.05069283997184337,-0.027920552436879187,-0.006825274631933054,-0.013120756868166716,-0.02900437211446405,-0.04135704626032133,-0.007628515801284652,-0.0053427444149791725
2020-04-22,0.02880290411566211,0.015192527091639096,-0.009975798372224287,0.016895608108248528,0.019670860003665247,0.022113935707614774,0.003256325483153688,0.03396500458682583,-0.002339601867471841,0.028564593503016322
2020-04-23,-0.003874914471809987,0.015214823484082762,0.020523110672062694,-0.0050916332882362525,0.00995486708021609,0.016471679017064034,0.0005597058194972693,-0.012102399937790165,0.006668956683762106,0.03133184285032975
2020-04-24,0.028869236571373413,0.004488511186874211,-0.06359815170807259,0.00479448023615725,-0.004285520778353313,-0.004179481305655375,0.014766953190876286,0.01825923309384314,-0.00519278916049537,0.00644377813648811
2020-04-27,0.0007068916073498244,-0.01419786171076054,-0.002325965744265912,0.005039687003401072,-0.006640444141094992,-0.003681120436662799,0.04310435003145452,-0.002864735155331477,-0.01119701891536895,0.004802434593908611
2020-04-28,-0.016209444470152823,-0.0260606110425593,0.020360666188238508,-0.0018137820575173658,-0.004456556273727319,-0.018795963972141005,0.007080954476799128,-0.02436063159647317,-0.004768043180284898,0.023440928393723803
2020-04-29,0.03284513637888109,0.02533616474965794,0.058644301365376794,0.01330699849369199,0.005533445721913166,-0.007595902583909853,0.02697035201470621,0.044873734710219715,0.001625556017044838,0.05537044153558934
2020-04-30,0.021096137940313175,0.042689574239964,0.014532404837848567,-0.011866462701109026,-0.018116569301821484,-0.0013312186785986446,-0.0214593538312563,0.010032081657396663,0.006747319626770221,-0.020859650650069783
2020-05-01,-0.01609928681664008,-0.07597409237648922,-0.05424768772870736,-0.0250320368602045,0.00617125761149806,-0.011663645255542532,-0.026211140047940784,-0.02589147692610516,-0.00890804915614718,-0.07165913096492071
2020-05-04,0.014148723751933323,0.013101236487597756,-0.01432097528114984,-0.025838951486372497,0.003504803873276119,-0.00013472029930050589,-0.011903641366827422,0.024460136669648413,-0.008988115732917246,0.04033382274183084
2020-05-05,0.015009008032858207,0.0007815221854263754,-0.04609770940586022,-0.01078953752105849,0.004241037483481591,0.00829548251914658,-0.0015195132075752626,0.01073595165511887,0.002073122412021844,-0.0011140628252972462
2020-05-06,0.010317129680230241,0.014436139090531874,-0.028229672029125075,-0.020735067441889132,-0.012855591040204617,-0.009498287225274793,-0.018804174078526525,0.009847179389927962,-0.02508415957428467,-0.018737486845288087
2020-05-07,0.01034495181160855,0.006953694859791026,0.05571962294538202,0.006381197433393604,0.015350754880484763,-0.0033091670984967125,0.010412936507991244,0.005807011745142976,-0.008222753190418541,0.005683239503369686
2020-05-08,0.023801702447221018,0.005068389389295991,0.03723287036279266,0.019310619010949326,-0.006010293229887331,0.0075209381975451794,0.016336551803749932,0.005882499618317771,0.03369880088373289,0.043851659326229475
2020-05-11,0.015735755787211092,0.012350743942999287,-0.03394783195755713,-0.012384790017129554,-0.006233636774804485,0.0027573675538181686,-0.029450249851547206,0.011154572102044957,-0.005519415335453082,-0.00952811627230643
2020-05-12,-0.011428400059979027,-0.021606420523622827,-0.028624639954849762,-0.01047870955938146,0.0038890673962401756,-0.013211738436831766,-0.03267753562128628,-0.022652108451483133,-0.006591088364383602,-0.01671486140790468
2020-05-13,-0.01207421123863095,0.004654320575239401,-0.02970772388147913,-0.012962156507267508,0.00962264814750724,-6.825455921133372e-05,-0.03447094442497334,-0.015122503819594235,-0.0055000301523245865,-0.0496373968375986
2020-05-14,0.006143234458286129,0.008838926123896362,0.008395034099311971,0.0021104844703339065,0.008850059782004704,0.0034663785019646287,0.04153277137614397,0.004339503431191716,-0.0009654925551187965,0.00882423912206498
2020-05-15,-0.005911825176326269,0.008761547889003296,-0.020568043683577897,-0.009828542372711913,0.0056438144895878395,0.018965333784459526,-0.01850993071311935,0.014568339738519676,0.0070294438914553226,-0.007092089163658
2020-05-18,0.023561050619965274,0.006838841203809398,0.1286666870117188,0.036691324749584586,-0.007564144999551381,0.0005317195769132255,0.05296836147465278,0.00955449596203417,0.013960520827038803,0.07952364090208497
2020-05-19,-0.005778496884944695,0.009508426590011165,-0.03691671522350337,-0.01692694122340077,0.00965020617044443,-0.009965298033047687,-0.01967954522439408,-0.006922464076133061,-0.032441364079327295,-0.030877625717740442
2020-05-20,0.019448391224033745,0.019846275173532213,0.022079153855476097,0.020464946761432845,0.0023742810342795018,-0.008992335067963264,0.029999279912177323,0.013870580612416639,0.007470387156804925,0.03254418079802668
2020-05-21,-0.007455874272873753,-0.02049693045417056,0.042604203148355335,-0.006135676655154243,-0.0145763375976391,-0.006567950060752392,-0.012701106286006736,-0.01201120439478709,-0.014653502188812118,-0.017853116192177332
2020-05-22,0.006438727535861499,-0.004029821100215103,-0.010575548350382213,-5.721827761118181e-05,0.005916836449104457,-0.009128509635799364,-0.0077632573865445975,0.00043638552272473596,0.008779516209345584,0.0008975567428524123
2020-05-26,-0.006773570730558953,-0.0061636144559754635,0.05235219233729849,0.030926678606431945,-0.014214859559966153,0.001315909369100865,0.07097347472460402,-0.010571688026438153,-0.005062231676367768,0.029372556444704045
2020-05-27,0.004356878692415522,-0.004736042347035618,0.033096170015366244,0.030109837223221803,0.0018024320171106112,0.002282953870049509,0.05792112728760346,0.0013216850483022125,0.016602735175134997,0.0071877673288978094
2020-05-28,0.0004399155013790068,-0.003854151605534595,0.00200644089877855,-0.00360660038507965,0.003350344766475555,0.014355700198409815,-0.014895956131404375,-0.0022551149566766293,0.01905359456898048,-0.025951366893527172
2020-05-29,-0.0009739388489493628,0.017187950901155657,-0.02649847167682906,0.002593169701305298,0.0073584122707384125,0.012111516656849064,-0.02553588890809455,0.010198284923410128,-0.0012064957024094936,0.00954674868446359
2020-06-01,0.012297974127971179,0.011738616181262485,0.03798418275142801,-0.009376039853411067,0.004603768848692402,-0.010487485381920791,0.013256834630071879,-0.0022915918901685872,0.011473502106240874,0.017814068472781885
2020-06-02,0.0046295227297366015,0.0005543957444538172,0.012682463681128686,0.011423009929003136,-0.0064768271714218395,0.007201667825149194,0.0033468781380645574,0.01137642134078698,0.006908348912124884,0.022255852930748832
2020-06-03,0.005504953484238628,0.002422733405640143,0.12947626651633803,0.02624505119252274,-0.01845018380928054,0.0026980365474997825,0.05397754826960233,0.0024338846644473833,0.003981038310497009,0.04079448068145175
2020-06-04,-0.008611997617329559,-0.0071820481181339435,0.06433355944820929,0.006445842575874217,0.010526269495827023,-0.012916391445048081,0.020811510756025386,-0.013163782680875258,-0.02092287308121943,-0.002843020712995359
2020-06-05,0.028480988233754,0.009103493113018724,0.11464996893184742,0.04483207744615947,-0.02027532426346157,0.003884660747649038,0.04500160494439842,0.023398362402746953,0.01964664973084207,0.08105933591037329
2020-06-08,0.005912328077972706,0.016536458949464095,0.122036743504077,0.004485168344758206,0.010822142733466267,-0.003598054326404365,0.019958669314380506,0.006196521479888251,0.006084591412992557,0.03127338471395524
2020-06-09,0.031577910581491064,0.030427139202305886,-0.05969628853291076,-0.027237499012069843,0.00964183116931494,-0.005518931330820043,-0.02565016654074115,0.007644841481775799,-0.005963789769731109,-0.022287193719829568
2020-06-10,0.025727799342846858,0.017913292558120908,-0.06150226766269562,-0.023257064553695028,0.014324773012967418,0.01260612055738597,-0.04052820582212535,0.03709165541985304,0.007520849843896116,-0.05362513244488798
2020-06-11,-0.04801062612986973,-0.03380230045218746,-0.16424956029993376,-0.07044013691877304,-0.007214084989501601,-0.04688761592669599,-0.08344331225315527,-0.05369830443839496,-0.024910124715790016,-0.08825233292303059
2020-06-12,0.008633545269699727,-0.005058743377937103,0.11476467356962305,0.017919348190352347,0.0014163170663434865,0.00908653827192163,0.027363344966248038,0.007891692739111278,-0.005504774331081319,0.02143765532232611
2020-06-15,0.01236725732397903,0.01086830941079775,0.007545818036096996,0.0018762558649836336,-0.0017832572551969017,-0.006331543779350857,0.013817959500668664,0.006391925284960909,0.009254544282337962,-0.0006358940282029657
2020-06-16,0.026502214967582205,0.0165547312399128,0.03577040821056143,0.004131093293268551,-0.0004928345355281749,0.02272571839169779,0.008000077992987409,0.024505004554527865,0.012340287142411421,0.022486334099570238
2020-06-17,-0.0013916843817236568,0.009830663019560593,-0.026444915170871552,-0.00789908073121326,0.0019106166939522051,-0.0030456733764984145,-0.025279249960245664,0.0034613028967742654,-0.001693000994557936,-0.032572942720122566
2020-06-18,0.0003982038373737673,0.004922484646629588,-0.0012984315400306201,-0.0007188150081486322,-0.001968455156468263,-0.004235578874994372,-0.00542810050808995,0.010708316994090694,0.011447472942852865,0.006219389206817416
2020-06-19,-0.005714806516483817,0.007923935918584757,-0.02740646522271173,-0.005588416592221757,0.011032995719469696,0.0029286896043296817,-0.011421208929091486,-0.005959498712462041,-0.0030181392696424503,-0.02003432651265058
2020-06-22,0.026164014136821123,0.014508287231048467,0.008020532380133671,0.0025038779500650143,0.006462217682632332,-0.003059200492053993,-0.010837355208186628,0.027773390801446363,-0.009838684079616411,0.009569494917889942
2020-06-23,0.02134478311026866,0.018641697717608263,-0.0033948619517506495,0.004662243139409661,0.008419646377624934,-0.0036961669867786595,0.01219648386325578,0.006680923392408555,-0.00016978661735744804,0.006031888547477049
2020-06-24,-0.017652022114556964,-0.010855867894827953,-0.05955930461246184,-0.01922543413705058,-0.0034839130582626776,-0.02127953858818965,-0.033391105076648775,-0.02015736412121838,-0.01112721534694594,-0.04710925225672291
2020-06-25,0.013275365264514116,0.007380066387785211,-0.01024391608797437,0.007435404344590557,-0.0006027175913517757,-0.0010730773837933638,0.034861461562966545,0.012636299678449037,0.012626839236572707,0.015056194716758231
2020-06-26,-0.030725788054672964,-0.02240276315369638,-0.027847725526082723,-0.01945770683571546,0.004463149702982783,-0.01331691180688166,-0.05481841924014297,-0.020015887719320724,-0.02256361939902496,-0.03431462700517085
2020-06-29,0.023046563923847296,-0.004638148068063508,0.1439915991841516,0.010378099873941116,0.0005404803669293301,0.008925259752454284,0.004428238496362091,0.010747470705813278,0.0210885919979531,0.01604780967381636
2020-06-30,0.00834800858719964,0.029264486024190406,-0.05753510270634221,0.007449585457656838,0.004440918278166173,0.011435802792582717,0.0113978677023856,0.025549105987136222,0.016233123867067656,0.009025387465803725
2020-07-01,-0.0018919023437594662,0.043453386195574595,-0.016257477784643592,-0.0029129406177420547,-0.004481089931769877,-0.0017780972371437276,-0.008505246088277962,0.005847340084847774,0.0034287879503562824,-0.022585424445280555
2020-07-02,0.0,0.004029609482701257,0.0027173370367825633,0.00471934553607789,0.0021606086958432247,0.0042029901037172746,0.0032480677796595803,0.007620730628539851,0.007501401014017528,0.008464890730211616
2020-07-06,0.02675028252437861,0.05768955229869066,0.03926777390290481,0.021752498740806425,0.005988741319838731,0.014258428056952432,0.02525362788216312,0.021526584296353013,0.00620435686998877,0.00703267492217674
2020-07-07,-0.0031025878062083123,-0.018619371729473477,-0.04805491247573057,-0.00859242181332065,0.006310260659329048,-0.0009091582558351519,-0.028210276890901165,-0.011628070522761047,0.00485084706545913,-0.0259066509865008
2020-07-08,0.02329011842732398,0.026995584181255694,0.006708390627718996,0.00027603120862584873,0.006211565862881185,0.00294029601317658,0.010615191739315577,0.021993014012742673,0.005481881854199733,-0.002312448594601335
2020-07-09,0.004300281879844103,0.032949191382365184,-0.037761011676006984,-0.013244999651793044,-0.0027044004055614135,-0.005444407145130725,-0.021650681199064437,0.0070007088544181695,-0.003336299522434194,-0.04126103882130039
2020-07-10,0.0017491696479972063,0.005457748808544549,0.029778414695637023,0.022930597174205536,-0.0025938951172596036,-0.0008420992257026638,0.05466693707615056,-0.0030328331828141097,0.011512045797547499,0.03118922141963809
2020-07-13,-0.004613191735617361,-0.030000019073486373,-0.015635555406574353,0.00672504662315232,0.0012411575864292868,0.019947884319781783,0.01433466363251723,-0.0308887053289153,0.001291615868988405,0.0002344668312843634
2020-07-14,0.016548343866963577,-0.006443299095769239,0.024537506217750416,0.030304685184829205,0.004663568910189042,0.018662428935389164,0.005734942101778495,0.006181494228047368,0.008383785514193276,0.03305172853449223
2020-07-15,0.006877379157977925,-0.02436122126125273,0.044343161979467416,0.004480474485505592,0.0008813320073604025,0.0022987664568989707,0.015476881078773319,-0.0014879421559315098,-0.00471674157633406,0.012707519294760106
