Date,AAPL,AMZN,BA,BRK-B,GLD,JNJ,JPM,MSFT,PG,XOM
2020-03-23,54.2136116027832,95.1415023803711,105.62000274658203,162.1300048828125,146.3000030517578,93.97086334228516,67.10498809814453,129.16827392578125,84.03652954101562,23.985260009765625
2020-03-24,59.65260696411133,97.00499725341797,127.68000030517578,178.1999969482422,153.39999389648438,100.7688217163086,75.08660125732422,140.90916442871094,88.82756805419922,27.028223037719727
2020-03-25,59.32399368286133,94.29199981689453,158.72999572753906,180.47000122070312,151.3000030517578,100.95484924316406,77.888671875,139.56028747558594,86.80620574951172,28.439117431640625
2020-03-26,62.44580841064453,97.77449798583984,180.5500030517578,183.89999389648438,153.24000549316406,107.01720428466797,83.31444549560547,148.28993225097656,92.3627700805664,29.605966567993164
2020-03-27,59.860408782958984,95.00499725341797,162.0,179.66000366210938,152.25,104.13399505615234,77.37921142578125,142.2010040283203,94.7625732421875,28.179821014404297
2020-03-30,61.56868362426758,98.19750213623047,152.27999877929688,183.17999267578125,152.9199981689453,112.46234893798828,79.39157104492188,152.2035369873047,98.91710662841797,28.599271774291992
2020-03-31,61.44305419921875,97.48600006103516,149.13999938964844,182.8300018310547,148.0500030517578,110.87274932861328,76.44518280029297,149.8097686767578,94.61637878417969,28.957721710205078
2020-04-01,58.21010208129883,95.38500213623047,130.6999969482422,175.9499969482422,149.4499969482422,108.9111557006836,71.63072967529297,144.49029541015625,94.0400619506836,28.622156143188477
2020-04-02,59.18143844604492,95.94149780273438,123.2699966430664,179.72999572753906,151.89999389648438,112.58072662353516,74.30543518066406,147.48252868652344,98.4010009765625,30.810949325561523
2020-04-03,58.330909729003906,95.32949829101562,124.5199966430664,178.33999633789062,152.64999389648438,113.44314575195312,72.1091079711914,146.1241455078125,98.98592376708984,29.903400421142578
2020-04-06,63.4195556640625,99.87950134277344,148.77000427246094,185.24000549316406,156.8800048828125,118.16956329345703,76.75052642822266,156.99105834960938,101.33411407470703,30.86433982849121
2020-04-07,62.685020446777344,100.58000183105469,141.5800018310547,185.25,156.0399932861328,116.24180603027344,77.76289367675781,155.30023193359375,96.99897766113281,31.451576232910156
2020-04-08,64.28939056396484,102.1500015258789,146.8699951171875,191.00999450683594,154.64999389648438,121.12891387939453,80.90292358398438,156.8581085205078,99.00311279296875,33.442081451416016
2020-04-09,64.75334930419922,102.13800048828125,151.83999633789062,193.83999633789062,158.69000244140625,119.41249084472656,88.1610107421875,156.8675994873047,98.6246566772461,32.892982482910156
2020-04-13,66.02429962158203,108.44349670410156,147.3300018310547,188.77000427246094,161.41000366210938,118.17804718017578,84.24026489257812,157.2190399169922,99.7342300415039,32.610801696777344
2020-04-14,69.35871124267578,114.16600036621094,141.0,192.94000244140625,162.67999267578125,123.47098541259766,81.93244171142578,164.9987335205078,104.04359436035156,32.35912322998047
2020-04-15,68.72565460205078,115.38400268554688,145.97999572753906,188.57000732421875,161.85000610351562,124.84918975830078,77.89158630371094,163.2699432373047,104.26722717285156,30.87195587158203
2020-04-16,69.27173614501953,120.40950012207031,134.24000549316406,187.9600067138672,161.7100067138672,126.54862976074219,74.9231185913086,168.1714324951172,104.50807189941406,29.857650756835938
2020-04-17,68.3318099975586,118.75,154.0,191.1999969482422,158.57000732421875,128.53564453125,81.65789031982422,169.65335083007812,107.251953125,32.961612701416016
2020-04-20,66.91344451904297,119.68049621582031,143.61000061035156,188.75,159.6999969482422,128.2397003173828,78.68087005615234,166.29061889648438,103.73394775390625,31.405820846557617
2020-04-21,64.84516906738281,116.40599822998047,136.3300018310547,183.47999572753906,158.61000061035156,126.55709838867188,76.3987808227539,159.413330078125,102.94261169433594,31.238027572631836
2020-04-22,66.71289825439453,118.17449951171875,134.97000122070312,186.5800018310547,161.72999572753906,129.35577392578125,76.6475601196289,164.8278045654297,102.70176696777344,32.13032913208008
2020-04-23,66.45439147949219,119.97250366210938,137.74000549316406,185.6300048828125,163.33999633789062,131.48648071289062,76.69046020507812,162.83299255371094,103.38668060302734,33.13703155517578
2020-04-24,68.37287902832031,120.51100158691406,128.97999572753906,186.52000427246094,162.63999938964844,130.9369354248047,77.82294464111328,165.8061981201172,102.84981536865234,33.35055923461914
2020-04-27,68.42121124267578,118.80000305175781,128.67999267578125,187.4600067138672,161.55999755859375,130.45494079589844,81.17745208740234,165.33120727539062,101.69820404052734,33.51072311401367
2020-04-28,67.31214141845703,115.7040023803711,131.3000030517578,187.1199951171875,160.83999633789062,128.00291442871094,81.75226593017578,161.3036346435547,101.21330261230469,34.29624557495117
